FolderPath,PrefabName,InitPos,InitRot,GameObjectName,IntTL,SyncedTL
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,844.616135/5.374091/-1137.205130,0.0/150.940896/0.0,C119AS300033,IC000090,SSN000860
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,856.083021/2.705469/-1144.239275,0.0/237.541078/0.0,C119AS300032,IC000090,SSN000740
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,852.975742/2.817205/-1127.432575,0.0/150.940896/0.0,C119AS300031,IC000090,SSN000860
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,850.351851/2.904828/-1106.623723,0.0/150.940896/0.0,C119AS300030,IC000090,SSN000860
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,837.889920/2.548207/-1105.945343,0.0/60.177839/0.0,C119AS300029,IC000090,SSN000779
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,826.284081/5.253076/-1112.797573,0.0/150.705067/0.0,C119AS300028,IC000090,SSN000860
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,823.451116/5.220242/-1113.962987,0.0/330.734358/0.0,C119AS300027,IC000090,SSN000819
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,815.857257/5.189574/-1118.665578,0.0/330.808584/0.0,C119AS300026,IC000090,SSN000819
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,818.412077/5.228448/-1117.023002,0.0/330.808584/0.0,C119AS300025,IC000090,SSN000819
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,805.974790/2.447829/-1110.486413,0.0/60.177839/0.0,C119AS300024,IC000090,SSN000779
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,746.319308/8.033002/-935.863382,0.0/150.663557/0.0,C119AS300023,IC000104,SSN000989
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,743.207060/7.987085/-937.306704,0.0/150.663557/0.0,C119AS300022,IC000104,SSN000989
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,755.428757/7.680952/-946.096080,0.0/59.728291/0.0,C119AS300021,IC000104,SSN001080
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,757.538469/7.579873/-949.053461,0.0/59.728291/0.0,C119AS300020,IC000104,SSN001080
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,762.938174/7.584580/-956.883030,0.0/239.097547/0.0,C119AS300019,IC000104,SSN000902
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,766.479905/4.443903/-972.883218,0.0/243.167386/0.0,C119AS300018,IC000104,SSN000902
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,764.141156/7.115002/-973.838377,0.0/150.663557/0.0,C119AS300017,IC000104,SSN000989
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,761.127718/7.125595/-975.724944,0.0/150.663557/0.0,C119AS300016,IC000104,SSN000989
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,758.037356/7.066932/-977.667680,0.0/150.761545/0.0,C119AS300015,IC000104,SSN000989
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,737.780973/7.165058/-992.265287,0.0/336.795076/0.0,C119AS300014,IC000104,SSN000945
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,741.039238/7.203542/-990.228063,0.0/331.442105/0.0,C119AS300013,IC000104,SSN001034
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,734.743744/4.362561/-994.951551,0.0/243.167386/0.0,C119AS300012,IC000104,SSN000902
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,726.555581/7.577038/-986.064717,0.0/239.097547/0.0,C119AS300011,IC000104,SSN000902
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,724.793045/7.537200/-982.879830,0.0/239.097547/0.0,C119AS300010,IC000104,SSN000902
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,720.305072/7.566765/-974.516014,0.0/59.728291/0.0,C119AS300009,IC000104,SSN001080
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,705.076697/4.303322/-971.964011,0.0/330.733831/0.0,C119AS300008,IC000104,SSN000945
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,714.848674/7.823218/-957.202617,0.0/336.795076/0.0,C119AS300007,IC000104,SSN000945
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,717.820009/7.869771/-955.328686,0.0/336.795076/0.0,C119AS300006,IC000104,SSN000945
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,720.925017/7.930935/-953.362062,0.0/331.442105/0.0,C119AS300005,IC000104,SSN000945
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-27.280979/3.462002/5.041860,0.0/11.712952/0.0,C119AS300004,IC000119,SSN001224
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-26.586991/3.522268/5.372148,0.0/104.916369/0.0,C119AS300003,IC000119,SSN001175
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-13.147966/5.507103/1.745130,0.0/195.901077/0.0,C119AS300002,IC000119,SSN001274
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-28.028466/5.526603/-0.742370,0.0/105.444591/0.0,C119AS300001,IC000119,SSN001175
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-4723.942438/8.360253/-6401.761551,0.0/46.027381/0.0,SN000795,IC000244,SSN002035
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,766.195391/19.244853/-6065.822767,0.0/287.665295/0.0,SN003189,IC000204,SSN001598
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,835.688518/19.474883/-6069.800531,0.0/109.992537/0.0,SN005586,IC000204,SSN001434
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,834.467565/19.474883/-6074.548681,0.0/109.992537/0.0,SN006387,IC000204,SSN001434
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1046.262456/12.896546/-5288.133503,0.0/269.545077/0.0,SN007187,IC000052,SSN001929
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,792.277196/6.640053/-4208.323164,0.0/349.792234/0.0,SN007988,IC000391,SSN001371
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-18.554459/3.000000/12.274055,0.0/11.712952/0.0,SN000783,IC000119,SSN001224
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-22.762248/3.085553/13.448322,0.0/11.712952/0.0,SN001568,IC000119,SSN001224
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-31.764959/2.978853/-34.207330,0.0/11.712952/0.0,SN002354,IC000119,SSN001224
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-10.862963/3.116853/6.610852,0.0/104.916369/0.0,SN003141,IC000119,SSN001175
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-1773.561167/29.360053/-7005.877776,0.0/96.660229/0.0,SN003929,IC000125,SSN000669
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1773.262162/29.339553/-7000.970970,0.0/95.573743/0.0,SN004718,IC000125,SSN000669
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-1772.814491/29.278853/-6997.552086,0.0/95.573743/0.0,SN005508,IC000125,SSN000669
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-1764.336980/29.265853/-6996.959085,0.0/96.812018/0.0,SN007882,IC000125,SSN000669
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-2172.812659/16.907610/-7035.884095,0.0/348.923099/0.0,SN009466,IC000116,SSN000636
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-2176.899654/16.907610/-7036.138803,0.0/0.0/0.0,SN010259,IC000116,SSN000178
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-2182.543600/16.732853/-6989.954054,0.0/348.923099/0.0,SN011053,IC000116,SSN000636
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_G.prefab,-2186.630596/16.732853/-6989.954054,0.0/0.0/0.0,SN011848,IC000116,SSN000178
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-4726.966862/8.360253/-6398.434685,0.0/46.027381/0.0,SN001591,IC000244,SSN002035
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-4832.601094/5.961553/-3041.124726,0.0/340.813014/0.0,SN003185,IC000114,SSN000814
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-4832.968053/5.965533/-2997.579007,0.0/162.855148/0.0,SN005580,IC000114,SSN000709
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-4167.358821/5.020953/-2941.903096,0.0/193.375805/0.0,SN007978,IC000055,SSN000198
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-4172.473753/5.020953/-2941.569514,0.0/193.375805/0.0,SN008778,IC000055,SSN000198
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-4183.633359/4.895353/-2873.519958,0.0/355.242851/0.0,SN009579,IC000055,SSN000098
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-4188.241356/4.895353/-2873.270877,0.0/355.242851/0.0,SN010381,IC000055,SSN000098
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Misc_NGII_Shp2_.prefab,-3181.161616/6.060117/-2718.244893,0.0/304.675825/0.0,SN011184,IC000131,SSN000967
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-595.648982/2.652540/-247.191056,0.0/316.450215/0.0,SN005642,IC000170,SSN001829
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-598.951607/2.639540/-249.392806,0.0/316.450215/0.0,SN006447,IC000170,SSN001829
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-555.283568/2.635540/-293.060844,0.0/316.450215/0.0,SN007253,IC000170,SSN001829
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-550.390790/2.635540/-288.290386,0.0/136.735511/0.0,SN008060,IC000170,SSN001769
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-547.699763/2.446353/-287.067192,0.0/136.735511/0.0,SN008868,IC000170,SSN001769
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-591.612441/2.652540/-239.240293,0.0/136.735511/0.0,SN009677,IC000170,SSN001769
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L.prefab,-2898.471758/8.385053/-2115.443869,0.0/295.322862/0.0,SN000809,IC000050,SSN000337
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L.prefab,-2900.890448/8.385053/-2119.475018,0.0/295.322862/0.0,SN001620,IC000050,SSN000337
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L.prefab,-2860.256459/8.418853/-2137.534568,0.0/295.322862/0.0,SN002432,IC000050,SSN000337
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hot_R_Y_G_Bus.prefab,-2742.707181/4.947053/-1789.120585,0.0/23.936808/0.0,SN003245,IC000024,SSN000166
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-2724.535763/4.134753/-1674.407697,0.0/305.685823/0.0,SN004059,IC000091,SSN000674
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-2722.645462/4.134753/-1671.183066,0.0/305.685823/0.0,SN004874,IC000091,SSN000674
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-2711.526043/4.131953/-1656.394239,0.0/122.992760/0.0,SN005690,IC000091,SSN000754
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-3171.087177/5.915453/-2712.924368,0.0/122.385659/0.0,SN000816,IC000131,SSN000874
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_TL/KR,TL_Hor_R_Y_L_G.prefab,-3168.216143/5.915453/-2710.274183,0.0/122.385659/0.0,SN001634,IC000131,SSN000874
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,956.704824/4.969053/-3567.183440,0.0/203.298804/0.0,SN000818,IC000000,SSN000027
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1166.638288/4.063653/-3119.374024,0.0/208.165723/0.0,SN001638,IC000009,SSN000077
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,1327.829101/4.534253/-2665.377767,0.0/6.409678/0.0,SN002459,IC000014,SSN000152
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-278.105704/3.634853/-95.043793,0.0/242.021571/0.0,SN000821,IC000135,SSN001539
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-896.146806/1.566853/-478.849299,0.0/51.883112/0.0,SN001644,IC000018,SSN002144
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-839.497297/1.526753/-505.466324,0.0/242.774206/0.0,SN002468,IC000018,SSN002079
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-4195.133949/4.895353/-2872.560416,0.0/94.372452/0.0,SN003293,IC000055,SSN000299
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-4160.550676/5.020953/-2942.489827,0.0/318.323185/0.0,SN004119,IC000055,SSN000400
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-4860.410078/6.044853/-2996.191716,0.0/72.900435/0.0,SN004946,IC000114,SSN000920
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-5188.576240/9.586153/-3269.734016,0.0/43.965193/0.0,SN005774,IC000145,SSN001135
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,-4758.811723/10.547753/-6457.904112,0.0/315.786886/0.0,SN006603,IC000244,SSN001919
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,759.616882/19.244853/-6071.540415,0.0/0.964076/0.0,SN008262,IC000204,SSN001109
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,842.719046/19.474883/-6067.627016,0.0/202.491723/0.0,SN009922,IC000204,SSN001271
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,828.483291/5.760753/-3792.689232,0.0/291.771487/0.0,SN010753,IC000002,SSN000009
Assets/1_Module/Map/MapManagerModule/RoadObject/Prefabs/01_MapCommon_PS/KR,PS_R_G.prefab,863.896560/5.674653/-3799.265981,0.0/191.657625/0.0,SN011585,IC000002,SSN000002
